I_rho,I_theta,I_sigma,I_E,I_B,I_H,I_M,C2_weyl,rho_mean,theta_mean,Q_D,Q_var,Q_shear,I_Q_derived,I_Q_var,I_Q_shear,model,t,I_rho_norm,I_theta_norm,I_sigma_norm,I_E_norm,I_B_norm,D_FLRW,I_rho_driver_fraction,I_theta_driver_fraction,I_sigma_driver_fraction,I_E_driver_fraction,I_B_driver_fraction,dominant_driver,regime,I_Q_recon,PC1,PC2
0.0,1.2902919150798678e-31,0.3333333333331154,0.2962962962960426,0.0,0.0,0.0,5.537594394791674,1.0,1.2363067292644754,-1.0189695525497497,7.401486830834376e-16,-1.0189695525497504,0.6666666666662303,4.84246515662738e-16,0.6666666666662308,Kasner,0.8088607594936709,0.0,2.663784920222517e-29,0.9999999999998359,0.9999999999996237,0.0,0.3999999999998919,0.0,2.0492871592427765e-31,0.529411764705092,0.4705882352933199,0.0,I_sigma,anisotropy-dominated,0.6666666666662308,-2.959643316876159,0.6538563712494605
0.0,0.0,0.33333333333308485,0.29629629629596727,0.0,0.0,0.0,4.2676331145305335,1.0,1.158357771260997,-0.8945284841604959,1.4802973661668753e-16,-0.894528484160496,0.6666666666661697,1.1032235733704353e-16,0.6666666666661697,Kasner,0.8632911392405063,0.0,0.0,0.9999999999997443,0.9999999999993696,0.0,0.39999999999982283,0.0,0.0,0.5294117647051325,0.4705882352932793,0.0,I_sigma,anisotropy-dominated,0.6666666666661697,-2.959643316875577,0.6538563712492648
0.0,4.1524296317341494e-32,0.3333333333330526,0.29629629629587567,0.0,0.0,0.0,3.3417391657682054,1.0,1.0896551724137928,-0.7915655965120881,2.9605947323337506e-16,-0.7915655965120885,0.6666666666661049,2.4934507389546827e-16,0.6666666666661052,Kasner,0.9177215189873418,0.0,8.572617797588765e-30,0.9999999999996476,0.9999999999990604,0.0,0.3999999999997416,0.0,6.595035297456991e-32,0.5294117647051854,0.47058823529322635,0.0,I_sigma,anisotropy-dominated,0.6666666666661052,-2.9596433168748946,0.6538563712490351
0.0,4.659600770716213e-32,0.3333333333330181,0.29629629629576715,0.0,0.0,0.0,2.6538703040440015,1.0,1.0286458333333335,-0.7054081669560185,-1.4802973661668753e-16,-0.7054081669560184,0.6666666666660364,1.3989984196461873e-16,0.6666666666660362,Kasner,0.9721518987341772,0.0,9.619663676279615e-30,0.9999999999995441,0.9999999999986942,0.0,0.39999999999964764,0.0,7.40054240054745e-32,0.5294117647052509,0.4705882352931609,0.0,I_sigma,anisotropy-dominated,0.6666666666660362,-2.959643316874105,0.6538563712487694
0.0,1.169096862226831e-31,0.3333333333329818,0.2962962962956381,0.0,0.0,0.0,2.1342296944785923,1.0,0.9741060419235515,-0.6325883872746454,-5.181040781584063e-16,-0.6325883872746448,0.6666666666659642,5.460149533569393e-16,0.6666666666659636,Kasner,1.0265822784810126,0.0,2.4135798693945363e-29,0.9999999999994352,0.9999999999982586,0.0,0.3999999999995388,0.0,1.8568008988308778e-31,0.5294117647053322,0.4705882352930795,0.0,I_sigma,anisotropy-dominated,0.6666666666659636,-2.9596433168731893,0.6538563712484612
0.0,0.0,0.33333333333294385,0.29629629629548715,0.0,0.0,0.0,1.7357736539104562,1.0,0.9250585480093677,-0.5704888781634665,0.0,-0.5704888781634665,0.6666666666658877,0.0,0.6666666666658877,Kasner,1.081012658227848,0.0,0.0,0.9999999999993213,0.9999999999977491,0.0,0.39999999999941405,0.0,0.0,0.5294117647054308,0.47058823529298105,0.0,I_sigma,anisotropy-dominated,0.6666666666658877,-2.9596433168721417,0.6538563712481085
0.0,1.4301897874923383e-31,0.3333333333329039,0.2962962962953114,0.0,0.0,0.0,1.426115837219138,1.0,0.8807134894091413,-0.5171041669514839,3.700743415417188e-16,-0.5171041669514842,0.6666666666658073,4.771112736310801e-16,0.6666666666658078,Kasner,1.1354430379746834,0.0,2.952601612436298e-29,0.9999999999992014,0.999999999997156,0.0,0.3999999999992715,0.0,2.271477897783444e-31,0.5294117647055486,0.4705882352928631,0.0,I_sigma,anisotropy-dominated,0.6666666666658078,-2.9596433168709426,0.6538563712477049
0.0,6.980426773076217e-32,0.33333333333286114,0.2962962962951085,0.0,0.0,0.0,1.1825327045703133,1.0,0.8404255319148939,-0.47087671646295476,-2.9605947323337506e-16,-0.4708767164629545,0.6666666666657226,4.1916063218817445e-16,0.6666666666657223,Kasner,1.1898734177215189,0.0,1.4410968058872925e-29,0.9999999999990732,0.9999999999964713,0.0,0.3999999999991089,0.0,1.1086560169015025e-31,0.5294117647056873,0.4705882352927245,0.0,I_sigma,anisotropy-dominated,0.6666666666657223,-2.959643316869576,0.6538563712472447
0.0,1.9084171588185137e-32,0.3333333333328173,0.2962962962948756,0.0,0.0,0.0,0.9888046581386638,1.0,0.8036622583926755,-0.4305820170432102,1.4802973661668753e-16,-0.43058201704321036,0.6666666666656342,2.2919324814193383e-16,0.6666666666656346,Kasner,1.2443037974683544,0.0,3.939893592869631e-30,0.9999999999989416,0.9999999999956851,0.0,0.3999999999989253,0.0,3.031015487539796e-32,0.5294117647058504,0.4705882352925614,0.0,I_sigma,anisotropy-dominated,0.6666666666656346,-2.959643316868034,0.6538563712467254
0.0,2.079031160528743e-32,0.333333333332771,0.29629629629461035,0.0,0.0,0.0,0.8331728930055645,1.0,0.7699805068226123,-0.395246653924538,-1.4802973661668753e-16,-0.39524665392453784,0.6666666666655422,2.4968330559597055e-16,0.666666666665542,Kasner,1.2987341772151897,0.0,4.292123192716729e-30,0.9999999999988027,0.99999999999479,0.0,0.39999999999871855,0.0,3.301990666728668e-32,0.5294117647060388,0.470588235292373,0.0,I_sigma,anisotropy-dominated,0.666666666665542,-2.9596433168662957,0.6538563712461402
0.0,0.0,0.33333333333272297,0.2962962962943095,0.0,0.0,0.0,0.7069907865668253,1.0,0.7390084190832554,-0.3640889623172883,0.0,-0.3640889623172883,0.6666666666654459,0.0,0.6666666666654459,Kasner,1.3531645569620252,0.0,0.0,0.9999999999986587,0.9999999999937745,0.0,0.3999999999984866,0.0,0.0,0.5294117647062558,0.4705882352921558,0.0,I_sigma,anisotropy-dominated,0.6666666666654459,-2.959643316864347,0.653856371245484
0.0,0.0,0.33333333333267284,0.29629629629397003,0.0,0.0,0.0,0.60381712501732,1.0,0.710431654676259,-0.3364754239773649,-7.401486830834377e-17,-0.33647542397736485,0.6666666666653458,1.4664739836130634e-16,0.6666666666653457,Kasner,1.4075949367088607,0.0,0.0,0.9999999999985083,0.9999999999926289,0.0,0.39999999999822744,0.0,0.0,0.529411764706504,0.47058823529190796,0.0,I_sigma,anisotropy-dominated,0.6666666666653457,-2.9596433168621687,0.6538563712447505
0.0,0.0,0.3333333333326208,0.2962962962935887,0.0,0.0,0.0,0.5187960228508056,1.0,0.6839826839826841,-0.3118882079921041,7.401486830834377e-17,-0.31188820799210415,0.6666666666652414,1.5820811519760808e-16,0.6666666666652415,Kasner,1.462025316455696,0.0,0.0,0.9999999999983521,0.999999999991342,0.0,0.3999999999979388,0.0,0.0,0.5294117647067855,0.47058823529162624,0.0,I_sigma,anisotropy-dominated,0.6666666666652415,-2.959643316859743,0.6538563712439336
0.0,0.0,0.3333333333325669,0.29629629629316245,0.0,0.0,0.0,0.4482262662368211,1.0,0.6594323873121869,-0.2899007156241668,-3.700743415417188e-17,-0.28990071562416675,0.6666666666651339,8.510369736850181e-17,0.6666666666651337,Kasner,1.5164556962025317,0.0,0.0,0.9999999999981904,0.9999999999899033,0.0,0.39999999999761876,0.0,0.0,0.5294117647071037,0.4705882352913081,0.0,I_sigma,anisotropy-dominated,0.6666666666651337,-2.9596433168570537,0.6538563712430279
0.0,0.0,0.33333333333251086,0.2962962962926878,0.0,0.0,0.0,0.38925791222862005,1.0,0.636583400483481,-0.2701589505140747,7.401486830834377e-17,-0.27015895051407474,0.6666666666650216,1.8264523697949223e-16,0.6666666666650217,Kasner,1.570886075949367,0.0,0.0,0.9999999999980224,0.9999999999883012,0.0,0.3999999999972647,0.0,0.0,0.529411764707461,0.47058823529095084,0.0,I_sigma,anisotropy-dominated,0.6666666666650217,-2.9596433168540788,0.6538563712420261
0.0,3.25608943016598e-32,0.3333333333324528,0.2962962962921613,0.0,0.0,0.0,0.3396757007746149,1.0,0.6152647975077883,-0.2523671807015332,-7.401486830834377e-17,-0.25236718070153313,0.6666666666649057,1.9552164192507356e-16,0.6666666666649056,Kasner,1.6253164556962023,0.0,6.722139247408353e-30,0.9999999999978482,0.9999999999865244,0.0,0.3999999999968745,0.0,5.171436153826009e-32,0.5294117647078602,0.47058823529055155,0.0,I_sigma,anisotropy-dominated,0.6666666666649056,-2.9596433168508005,0.6538563712409219
0.0,0.0,0.333333333332393,0.2962962962915787,0.0,0.0,0.0,0.29774253628041153,1.0,0.5953278070836472,-0.23627679859134953,7.401486830834377e-17,-0.23627679859134962,0.6666666666647858,2.0883660957374747e-16,0.666666666664786,Kasner,1.679746835443038,0.0,0.0,0.9999999999976689,0.9999999999845582,0.0,0.3999999999964454,0.0,0.0,0.5294117647083054,0.4705882352901064,0.0,I_sigma,anisotropy-dominated,0.666666666664786,-2.959643316847195,0.6538563712397074
0.0,0.0,0.333333333332331,0.2962962962909368,0.0,0.0,0.0,0.26208508498533883,1.0,0.5766423357664233,-0.22167758893210443,-3.700743415417188e-17,-0.2216775889321044,0.6666666666646621,1.112950699627565e-16,0.666666666664662,Kasner,1.7341772151898733,0.0,0.0,0.9999999999974828,0.9999999999823918,0.0,0.3999999999959749,0.0,0.0,0.5294117647087989,0.470588235289613,0.0,I_sigma,anisotropy-dominated,0.666666666664662,-2.9596433168432417,0.6538563712383759
0.0,1.5772865212617902e-31,0.3333333333322672,0.2962962962902315,0.0,0.0,0.0,0.23160926458939401,1.0,0.5590941259731066,-0.20839082779842133,1.4802973661668753e-16,-0.20839082779842147,0.666666666664534,4.735644659607402e-16,0.6666666666645344,Kasner,1.7886075949367088,0.0,3.256280227058012e-29,0.9999999999972915,0.9999999999800114,0.0,0.3999999999954606,0.0,2.5051021220284125e-31,0.5294117647093441,0.47058823528906757,0.0,I_sigma,anisotropy-dominated,0.6666666666645344,-2.9596433168389207,0.6538563712369204
0.0,4.186865666472045e-32,0.3333333333322009,0.296296296289459,0.0,0.0,0.0,0.20543719425392076,1.0,0.5425824175824177,-0.19626378657972068,-1.1102230246251565e-16,-0.19626378657972057,0.6666666666644021,3.771193331074765e-16,0.6666666666644018,Kasner,1.8430379746835441,0.0,8.643710384448373e-30,0.9999999999970924,0.9999999999774043,0.0,0.3999999999948994,0.0,6.649727823293916e-32,0.5294117647099441,0.47058823528846766,0.0,I_sigma,anisotropy-dominated,0.6666666666644018,-2.9596433168342053,0.6538563712353321
0.0,0.0,0.3333333333321333,0.2962962962886145,0.0,0.0,0.0,0.182859717122213,1.0,0.5270180120080054,-0.18516532332058008,-3.700743415417188e-17,-0.18516532332058006,0.6666666666642667,1.3324105359967792e-16,0.6666666666642665,Kasner,1.8974683544303796,0.0,0.0,0.9999999999968896,0.9999999999745539,0.0,0.3999999999942887,0.0,0.0,0.5294117647106037,0.4705882352878081,0.0,I_sigma,anisotropy-dominated,0.6666666666642665,-2.9596433168290748,0.6538563712336041
0.0,0.0,0.3333333333320635,0.29629629628769466,0.0,0.0,0.0,0.16330033667795418,1.0,0.5123216601815823,-0.17498232232747515,3.700743415417188e-17,-0.17498232232747518,0.6666666666641269,1.4099494418174192e-16,0.666666666664127,Kasner,1.9518987341772152,0.0,0.0,0.9999999999966803,0.9999999999714495,0.0,0.399999999993626,0.0,0.0,0.529411764711325,0.4705882352870869,0.0,I_sigma,anisotropy-dominated,0.666666666664127,-2.959643316823507,0.6538563712317286
0.0,1.1163678690124966e-31,0.3333333333319912,0.29629629628669424,0.0,0.0,0.0,0.14628759793005508,1.0,0.4984227129337541,-0.1656168005121622,-5.551115123125783e-17,-0.16561680051216215,0.6666666666639827,2.2345217417302554e-16,0.6666666666639824,Kasner,2.0063291139240507,0.0,2.3047217921321015e-29,0.9999999999964635,0.9999999999680731,0.0,0.3999999999929073,0.0,1.7730548508125568e-31,0.5294117647121122,0.47058823528629967,0.0,I_sigma,anisotropy-dominated,0.6666666666639824,-2.9596433168174694,0.6538563712296949
0.0,1.3086246203372905e-32,0.33333333333191784,0.29629629628560916,0.0,0.0,0.0,0.13143377228411654,1.0,0.4852579852579852,-0.156983541504426,3.700743415417188e-17,-0.15698354150442603,0.6666666666638356,1.571605694005034e-16,0.6666666666638357,Kasner,2.060759493670886,0.0,2.7016324671542386e-30,0.9999999999962433,0.9999999999644109,0.0,0.3999999999921308,0.0,2.0784038088076406e-32,0.5294117647129697,0.47058823528544214,0.0,I_sigma,anisotropy-dominated,0.6666666666638357,-2.959643316810946,0.6538563712274974
0.0,1.3786663813675236e-32,0.33333333333184184,0.2962962962844343,0.0,0.0,0.0,0.11841828726799065,1.0,0.47277079593058063,-0.14900815032322307,0.0,-0.14900815032322307,0.6666666666636837,0.0,0.6666666666636837,Kasner,2.1151898734177212,0.0,2.8462324484744468e-30,0.9999999999960153,0.9999999999604459,0.0,0.3999999999912922,0.0,2.1896466057443224e-32,0.5294117647139006,0.47058823528451105,0.0,I_sigma,anisotropy-dominated,0.6666666666636837,-2.959643316803901,0.6538563712251242
0.0,0.0,0.3333333333317642,0.2962962962831657,0.0,0.0,0.0,0.10697475601682957,1.0,0.4609101516919486,-0.14162544528846338,-3.700743415417188e-17,-0.14162544528846335,0.6666666666635285,1.742033200254411e-16,0.6666666666635284,Kasner,2.169620253164557,0.0,0.0,0.9999999999957824,0.9999999999561644,0.0,0.3999999999903894,0.0,0.0,0.5294117647149092,0.4705882352835024,0.0,I_sigma,anisotropy-dominated,0.6666666666635284,-2.9596433167963156,0.6538563712225689
0.0,1.5242275555484728e-32,0.33333333333168447,0.2962962962817975,0.0,0.0,0.0,0.09688075820411104,1.0,0.4496300512236768,-0.13477812197560418,-7.401486830834377e-17,-0.1347781219756041,0.6666666666633693,3.6610723473045037e-16,0.6666666666633689,Kasner,2.2240506329113923,0.0,3.1467409273864414e-30,0.9999999999955432,0.9999999999515465,0.0,0.399999999989418,0.0,2.4208320000469914e-32,0.5294117647160002,0.47058823528241156,0.0,I_sigma,anisotropy-dominated,0.6666666666633689,-2.959643316788155,0.6538563712198199
0.0,1.5997469686991817e-32,0.33333333333160253,0.296296296280325,0.0,0.0,0.0,0.0879497389173963,1.0,0.438888888888889,-0.12841563786008228,-3.700743415417188e-17,-0.12841563786008225,0.6666666666632052,1.9212319605655242e-16,0.6666666666632051,Kasner,2.2784810126582276,0.0,3.302649424978213e-30,0.9999999999952974,0.999999999946577,0.0,0.3999999999883749,0.0,2.5407745974131585e-32,0.5294117647171771,0.4705882352812348,0.0,I_sigma,anisotropy-dominated,0.6666666666632051,-2.9596433167793923,0.653856371216868
0.0,6.708369063560186e-32,0.33333333333151943,0.2962962962787436,0.0,0.0,0.0,0.08002454879203548,1.0,0.42864894194248493,-0.12249327695227459,5.551115123125783e-17,-0.12249327695227465,0.6666666666630386,3.0211808414913415e-16,0.6666666666630389,Kasner,2.3329113924050633,0.0,1.3849309711975336e-29,0.9999999999950481,0.9999999999412397,0.0,0.39999999998725755,0.0,1.0654468513024033e-31,0.5294117647184446,0.4705882352799671,0.0,I_sigma,anisotropy-dominated,0.6666666666630389,-2.959643316770006,0.6538563712137059
0.0,1.5806371024089537e-31,0.3333333333314338,0.2962962962770472,0.0,0.0,0.0,0.0729722641213305,1.0,0.41887592788971345,-0.116971361976979,5.551115123125783e-17,-0.11697136197697905,0.6666666666628672,3.163802962407531e-16,0.6666666666628676,Kasner,2.3873417721518986,0.0,3.26319744278996e-29,0.9999999999947912,0.9999999999355142,0.0,0.3999999999860611,0.0,2.510423633318086e-31,0.5294117647198071,0.47058823527860477,0.0,I_sigma,anisotropy-dominated,0.6666666666628676,-2.959643316759955,0.6538563712103199
0.0,1.8372605123922178e-32,0.33333333333134596,0.2962962962752306,0.0,0.0,0.0,0.06668001124733258,1.0,0.40953862104717476,-0.11181458808614761,1.850371707708594e-17,-0.11181458808614762,0.6666666666626919,1.103238101198949e-16,0.6666666666626919,Kasner,2.441772151898734,0.0,3.7929919502965704e-30,0.9999999999945277,0.9999999999293833,0.0,0.3999999999847822,0.0,2.918001990372198e-32,0.5294117647212688,0.47058823527714294,0.0,I_sigma,anisotropy-dominated,0.6666666666626919,-2.9596433167492116,0.6538563712067006
0.0,0.0,0.33333333333125625,0.2962962962732884,0.0,0.0,0.0,0.061051583472841335,1.0,0.4006085192697769,-0.10699145714101548,0.0,-0.10699145714101548,0.6666666666625125,0.0,0.6666666666625125,Kasner,2.4962025316455696,0.0,0.0,0.9999999999942586,0.9999999999228284,0.0,0.3999999999834174,0.0,0.0,0.5294117647228348,0.4705882352755769,0.0,I_sigma,anisotropy-dominated,0.6666666666625125,-2.959643316737746,0.6538563712028381
0.0,2.00473229505497e-32,0.3333333333311648,0.2962962962712151,0.0,0.0,0.0,0.05600468683183168,1.0,0.3920595533498759,-0.1024737955819361,3.700743415417188e-17,-0.10247379558193614,0.6666666666623293,2.4076030978632434e-16,0.6666666666623297,Kasner,2.550632911392405,0.0,4.138734494294615e-30,0.9999999999939843,0.9999999999158311,0.0,0.39999999998196306,0.0,3.1839865863965184e-32,0.5294117647245098,0.470588235273902,0.0,I_sigma,anisotropy-dominated,0.6666666666623297,-2.959643316725529,0.6538563711987223
0.0,0.0,0.3333333333310713,0.296296296269005,0.0,0.0,0.0,0.05146868747723417,1.0,0.38386783284742465,-0.09823634206331894,-1.850371707708594e-17,-0.09823634206331892,0.6666666666621427,1.2557278829345166e-16,0.6666666666621426,Kasner,2.60506329113924,0.0,0.0,0.9999999999937037,0.999999999908372,0.0,0.39999999998041513,0.0,0.0,0.5294117647262983,0.4705882352721136,0.0,I_sigma,anisotropy-dominated,0.6666666666621426,-2.959643316712526,0.6538563711943416
0.0,0.0,0.3333333333309757,0.29629629626665127,0.0,0.0,0.0,0.04738276120070426,1.0,0.376011423131842,-0.09425639355042206,1.850371707708594e-17,-0.09425639355042208,0.6666666666619513,1.308750623695115e-16,0.6666666666619514,Kasner,2.659493670886076,0.0,0.0,0.9999999999934169,0.9999999999004281,0.0,0.399999999978769,0.0,0.0,0.529411764728206,0.470588235270206,0.0,I_sigma,anisotropy-dominated,0.6666666666619514,-2.9596433166986977,0.653856371189683
0.0,9.078536397400515e-32,0.3333333333308781,0.29629629626414894,0.0,0.0,0.0,0.04369436687887002,1.0,0.3684701492537314,-0.09051350059404475,-5.551115123125783e-17,-0.0905135005940447,0.6666666666617566,4.0886093136402445e-16,0.6666666666617562,Kasner,2.7139240506329116,0.0,1.874247840388105e-29,0.9999999999931242,0.9999999998919827,0.0,0.3999999999770214,0.0,1.441885192605269e-31,0.529411764730237,0.4705882352681749,0.0,I_sigma,anisotropy-dominated,0.6666666666617562,-2.9596433166840175,0.6538563711847372
0.0,9.446345875448453e-32,0.3333333333307789,0.2962962962614914,0.0,0.0,0.0,0.04035798205001611,1.0,0.36122542295381793,-0.08698920412544309,7.401486830834377e-17,-0.08698920412544316,0.6666666666615573,5.672341301957663e-16,0.6666666666615578,Kasner,2.7683544303797465,0.0,1.9501814589505658e-29,0.9999999999928265,0.9999999998830135,0.0,0.399999999975168,0.0,1.5003019920696278e-31,0.5294117647323974,0.47058823526601445,0.0,I_sigma,anisotropy-dominated,0.6666666666615578,-2.9596433166684486,0.653856371179492
0.0,2.4553647224142216e-32,0.3333333333306774,0.2962962962586718,0.0,0.0,0.0,0.03733405154913101,1.0,0.3542600896860986,-0.08366680742960177,1.850371707708594e-17,-0.08366680742960178,0.6666666666613547,1.4743972865231132e-16,0.6666666666613548,Kasner,2.8227848101265822,0.0,5.069057199206348e-30,0.999999999992522,0.9999999998734974,0.0,0.3999999999732039,0.0,3.899696912312935e-32,0.5294117647346923,0.4705882352637195,0.0,I_sigma,anisotropy-dominated,0.6666666666613548,-2.9596433166519494,0.6538563711739335
0.0,0.0,0.33333333333057386,0.296296296255685,0.0,0.0,0.0,0.034588110047894326,1.0,0.34755829300483937,-0.08053117802429181,2.7755575615628914e-17,-0.08053117802429184,0.6666666666611475,2.2977084814717604e-16,0.6666666666611477,Kasner,2.877215189873418,0.0,0.0,0.9999999999922113,0.9999999998634169,0.0,0.3999999999711257,0.0,0.0,0.5294117647371263,0.47058823526128546,0.0,I_sigma,anisotropy-dominated,0.6666666666611477,-2.959643316634492,0.653856371168052
0.0,2.6483988816388017e-32,0.33333333333046833,0.2962962962525239,0.0,0.0,0.0,0.03209004711741063,1.0,0.341105354058722,-0.07756857504501738,-1.850371707708594e-17,-0.07756857504501737,0.6666666666609368,1.5903104288635927e-16,0.6666666666609367,Kasner,2.931645569620253,0.0,5.467572819137548e-30,0.9999999999918948,0.9999999998527482,0.0,0.3999999999689286,0.0,4.2062805770253335e-32,0.5294117647397054,0.47058823525870647,0.0,I_sigma,anisotropy-dominated,0.6666666666609367,-2.9596433166160363,0.6538563711618341
0.0,2.7476547873112685e-32,0.3333333333303611,0.29629629624918125,0.0,0.0,0.0,0.029813489550015376,1.0,0.33488766426451894,-0.07476649845103008,9.25185853854297e-18,-0.07476649845103009,0.6666666666607219,8.249558050851858e-17,0.6666666666607222,Kasner,2.9860759493670885,0.0,5.672484887238804e-30,0.9999999999915731,0.9999999998414667,0.0,0.39999999996660796,0.0,4.363922309599295e-32,0.5294117647424359,0.470588235255976,0.0,I_sigma,anisotropy-dominated,0.6666666666607222,-2.959643316596543,0.6538563711552666
0.0,1.1394946308095387e-31,0.3333333333302515,0.2962962962456509,0.0,0.0,0.0,0.02773528051639353,1.0,0.3288925895087428,-0.07211355695584426,-5.551115123125783e-17,-0.0721135569558442,0.6666666666605036,5.13182759470452e-16,0.666666666660503,Kasner,3.0405063291139243,0.0,2.3524665843055268e-29,0.9999999999912443,0.9999999998295518,0.0,0.39999999996415925,0.0,1.8097855902608248e-31,0.5294117647453224,0.47058823525308946,0.0,I_sigma,anisotropy-dominated,0.666666666660503,-2.9596433165759737,0.6538563711483366
0.0,2.9516442507765344e-32,0.33333333333014037,0.29629629624192594,0.0,0.0,0.0,0.025835038980050795,1.0,0.32310838445807777,-0.069599352071406,-9.25185853854297e-18,-0.06959935207140598,0.6666666666602808,8.862015965284977e-17,0.6666666666602807,Kasner,3.094936708860759,0.0,6.093617539712583e-30,0.9999999999909109,0.9999999998169801,0.0,0.3999999999615782,0.0,4.687905575183874e-32,0.5294117647483714,0.4705882352500405,0.0,I_sigma,anisotropy-dominated,0.6666666666602807,-2.959643316554293,0.6538563711410321
0.0,0.0,0.33333333333002707,0.29629629623799897,0.0,0.0,0.0,0.024094785860329756,1.0,0.317524115755627,-0.06721437605759521,-1.850371707708594e-17,-0.0672143760575952,0.6666666666600544,1.835293594636837e-16,0.6666666666600541,Kasner,3.149367088607595,0.0,0.0,0.999999999990571,0.9999999998037266,0.0,0.3999999999588595,0.0,0.0,0.5294117647515886,0.4705882352468232,0.0,I_sigma,anisotropy-dominated,0.6666666666600541,-2.959643316531456,0.6538563711333379
0.0,3.162937250402222e-32,0.33333333332991166,0.2962962962338631,0.0,0.0,0.0,0.02249862589475568,1.0,0.3121295930462268,-0.06494992190346877,-3.700743415417188e-17,-0.06494992190346872,0.6666666666598238,3.7985608059487216e-16,0.6666666666598233,Kasner,3.2037974683544306,0.0,6.529828213881342e-30,0.9999999999902248,0.9999999997897681,0.0,0.39999999995599855,0.0,5.023488574685678e-32,0.5294117647549799,0.4705882352434319,0.0,I_sigma,anisotropy-dominated,0.6666666666598233,-2.959643316507424,0.6538563711252413
0.0,0.0,0.33333333332979453,0.2962962962295109,0.0,0.0,0.0,0.02103247613053699,1.0,0.30691530691530694,-0.06279800374594469,0.0,-0.06279800374594469,0.6666666666595891,0.0,0.6666666666595891,Kasner,3.2582278481012654,0.0,0.0,0.9999999999898734,0.9999999997750794,0.0,0.39999999995299057,0.0,0.0,0.5294117647585518,0.47058823523986,0.0,I_sigma,anisotropy-dominated,0.6666666666595891,-2.9596433164821567,0.6538563711167283
0.0,0.0,0.33333333332967535,0.2962962962249349,0.0,0.0,0.0,0.019683833573614085,1.0,0.3018723729461215,-0.06075128636541484,0.0,-0.06075128636541484,0.6666666666593507,0.0,0.6666666666593507,Kasner,3.312658227848101,0.0,0.0,0.9999999999895158,0.9999999997596354,0.0,0.39999999994983026,0.0,0.0,0.5294117647623104,0.4705882352361015,0.0,I_sigma,anisotropy-dominated,0.6666666666593507,-2.9596433164556104,0.6538563711077845
0.0,3.4935708801414725e-32,0.3333333333295542,0.296296296220128,0.0,0.0,0.0,0.01844157581973219,1.0,0.29699248120300753,-0.05880302259407922,-3.700743415417188e-17,-0.058803022594079185,0.6666666666591088,4.195638537066013e-16,0.6666666666591085,Kasner,3.367088607594937,0.0,7.21241551581242e-30,0.9999999999891525,0.999999999743412,0.0,0.3999999999465129,0.0,5.548612575038064e-32,0.5294117647662617,0.4705882352321502,0.0,I_sigma,anisotropy-dominated,0.6666666666591085,-2.959643316427745,0.6538563710983961
0.0,3.607433858134731e-32,0.33333333332943094,0.2962962962150822,0.0,0.0,0.0,0.0172957895466502,1.0,0.29226785053644105,-0.05694699763812764,-2.7755575615628914e-17,-0.05694699763812761,0.6666666666588622,3.249287555851857e-16,0.6666666666588619,Kasner,3.4215189873417717,0.0,7.447483627303529e-30,0.9999999999887826,0.9999999997263824,0.0,0.39999999994303304,0.0,5.729453775450009e-32,0.5294117647704121,0.4705882352279996,0.0,I_sigma,anisotropy-dominated,0.6666666666588619,-2.9596433163985143,0.6538563710885478
0.0,3.723122720168077e-32,0.3333333333293062,0.29629629620978976,0.0,0.0,0.0,0.016237622607769165,1.0,0.2876911871813546,-0.05517747945454484,1.850371707708594e-17,-0.05517747945454486,0.6666666666586122,2.235660546027144e-16,0.6666666666586124,Kasner,3.4759493670886075,0.0,7.686321244218345e-30,0.9999999999884084,0.9999999997085205,0.0,0.3999999999393858,0.0,5.9131949093431e-32,0.5294117647747689,0.47058823522364285,0.0,I_sigma,anisotropy-dominated,0.6666666666586124,-2.9596433163678784,0.6538563710782258
0.0,3.8406374662414944e-32,0.33333333332917864,0.2962962962042424,0.0,0.0,0.0,0.015259156173035509,1.0,0.2832556471853711,-0.053489174441602304,-3.700743415417188e-17,-0.05348917444160227,0.6666666666583577,4.612451589821429e-16,0.6666666666583573,Kasner,3.530379746835443,0.0,7.928928366556836e-30,0.9999999999880257,0.9999999996897982,0.0,0.3999999999355648,0.0,6.099835976717693e-32,0.529411764779338,0.4705882352190738,0.0,I_sigma,anisotropy-dominated,0.6666666666583573,-2.9596433163357827,0.653856371067412
0.0,0.0,0.33333333332904974,0.29629629619843256,0.0,0.0,0.0,0.014353293942949099,1.0,0.27895480225988706,-0.051877187802568454,9.25185853854297e-18,-0.05187718780256846,0.6666666666580994,1.188943725275976e-16,0.6666666666580995,Kasner,3.584810126582278,0.0,0.0,0.999999999987639,0.9999999996701899,0.0,0.39999999993156576,0.0,0.0,0.5294117647841268,0.470588235214285,0.0,I_sigma,anisotropy-dominated,0.6666666666580995,-2.9596433163021922,0.6538563710560946
0.0,0.0,0.33333333332891846,0.29629629619235226,0.0,0.0,0.0,0.013513665939751238,1.0,0.2747826086956522,-0.05033698802772525,0.0,-0.05033698802772525,0.6666666666578369,0.0,0.6666666666578369,Kasner,3.6392405063291138,0.0,0.0,0.9999999999872452,0.9999999996496689,0.0,0.3999999999273828,0.0,0.0,0.5294117647891412,0.4705882352092707,0.0,I_sigma,anisotropy-dominated,0.6666666666578369,-2.9596433162670563,0.6538563710442564
